"FACILITY_ID","POINT_ID","AIRPORT_CODE","AIRPORT_CODE2","AMTRAK_STATION_CODE","FERRY_TERMINAL_CODE","RAIL_ID","BIKE_ID","DATE_UPDATED","ADDRESS","CITY","STATE","ZIPCODE","METRO_AREA","FACILITY_NAME","LONGITUDE","LATITUDE","POINT_LON","POINT_LAT","FACILITY_TYPE","FERRY_TRANSIT","FERRY_INTERCITY","BUS_TRANSIT","BUS_INTERCITY","BUS_CODE_SHARE","BUS_SUPPLEMENTAL","RAIL_INTERCITY","RAIL_COMMUTER","RAIL_HEAVY","RAIL_LIGHT","AIR_SERVICE","BIKE_SHARE","BIKE_SYSTEM_ID","BIKE_SYSTEM","WEBSITE","NOTES","DATA_SOURCE","INTERCITY_SERVICE","TRANSIT_SERVICE","CBSA_CODE","CBSA_TYPE","MODES_SERVING","MODE_BUS","MODE_AIR","MODE_RAIL","MODE_FERRY","MODE_BIKE",
"IN4695201",2607,"","","",,"","",2016-09-16,"6225 E SR 18","Marion","IN","46952","Marion IN","",-85.555000,40.553700,-85.555000,40.553700,2,3,3,3,1,3,3,3,3,3,3,3,3,0,"","","Served by Greyhound Lines; Barons Bus Lines; City of Marion served by Marion Transit System","www.greyhound.com; www.baronsbus.com; www.marionindiana.us/?q=taxonomy/term/18",1,0,31980,2,1,1,0,0,0,0,
"IN4697001",2608,"","","",,"","",2016-09-16,"2964 W 100 N","Peru","IN","46970","Peru IN","",-86.128100,40.778600,-86.128100,40.778600,2,3,3,3,1,3,3,3,3,3,3,3,3,0,"","","Served by Greyhound; Miller Transportation","www.greyhound.com; www.hoosierride.com",1,0,37940,2,1,1,0,0,0,0,
"IN4697501",2609,"","","",,"","",2016-09-16,"102 McDonald Dr","Rochester","IN","46975","","",-86.217700,41.051400,-86.217700,41.051400,2,3,3,3,1,3,3,3,3,3,3,3,3,0,"","","Served by Greyhound; Miller Transportation","www.greyhound.com; www.hoosierride.com",1,0,,0,1,1,0,0,0,0,
"IN4711201",2610,"","","",,"","",2016-09-16,"2320 Landmark Ave NE","Corydon","IN","47112","Louisville/Jefferson County KY-IN","",-86.126400,38.237200,-86.126400,38.237200,2,3,3,0,1,0,3,3,3,3,3,0,0,0,"","","Served by Greyhound; Miller Transportation","www.greyhound.com; www.hoosierride.com",1,0,31140,1,1,1,0,0,0,0,
"IN4730501",2613,"","","",,"","",2016-09-16,"113 W Main St","Muncie","IN","47305","Muncie IN","",-85.386700,40.193700,-85.386700,40.193700,2,3,3,1,1,3,3,3,3,3,3,3,3,0,"","","Served by Greyhound; Miller Transportation; Muncie Indiana Transit System","www.greyhound.com; www.hoosierride.com; www.mitsbus.org/default.asp?view=1&ID=233&SubID=62",1,1,34620,1,1,1,0,0,0,0,
"IN4733101",2614,"","","COI",,"","",2016-04-16,"1012 Eastern Ave","Connersville","IN","47331","Connersville IN","Amtrak Station",-85.133560,39.646460,-85.133560,39.646460,10,3,3,3,3,3,3,1,3,3,3,3,3,0,"","","Served by Amtrak only.","Amtrak station file.",1,0,18220,2,1,0,0,1,0,0,
"IN4737401",2615,"","","",,"","",2016-09-16,"1304 Industries Rd","Richmond","IN","47374","Richmond IN","",-84.917700,39.863100,-84.917700,39.863100,2,3,3,3,1,3,3,3,3,3,3,3,3,0,"","","Served by Greyhound; Miller Transportation","www.greyhound.com; www.hoosierride.com",1,0,39980,2,1,1,0,0,0,0,
"IN4740301",2616,"","","",,"","",2016-09-16,"310 S College Ave","Bloomington","IN","47403","Bloomington IN","",-86.535000,39.164400,-86.535000,39.164400,2,3,3,1,1,3,3,3,3,3,3,3,3,0,"","","Served by GO Express Travel; Bloomington Transit","www.goexpresstravel.com; www.bloomingtontransit.com/",1,1,14020,1,1,1,0,0,0,0,
"IN4740302",11101,"","","",,"","",2016-09-14,"301 S Walnut St","Bloomington","IN","47403","Bloomington IN","Bloomington Transit Center",-86.533620,39.164460,-86.533620,39.164460,2,3,3,1,1,3,3,3,3,3,3,3,3,0,"","","Served by Greyhound; Miller Transportation; Bloomington Transit","www.greyhound.com; www.hoosierride.com; www.bloomingtontransit.com",1,1,14020,1,1,1,0,0,0,0,
"IN4740401",2617,"","","",,"","",2016-09-16,"1710 N Kinser Pike","Bloomington","IN","47404","Bloomington IN","Holiday Inn",-86.538000,39.185900,-86.538000,39.185900,2,3,3,1,1,3,3,3,3,3,3,3,3,0,"","","Served by GO Express Travel; Bloomington Transit","www.goexpresstravel.com; www.bloomingtontransit.com/",1,1,14020,1,1,1,0,0,0,0,
"IN4740501",2619,"","","",,"","",2016-09-16,"900 E 7th St","Bloomington","IN","47405","Bloomington IN","Indiana University - Memorial Union",-86.522000,39.167800,-86.522000,39.167800,2,3,3,1,1,3,3,3,3,3,3,3,3,0,"","","Served by GO Express Travel; Bloomington Transit","www.goexpresstravel.com; www.bloomingtontransit.com/",1,1,14020,1,1,1,0,0,0,0,
"IN4740801",2620,"","","",,"","",2016-09-16,"800 N Union St","Bloomington","IN","47408","Bloomington IN","Indiana University - Campus View Apts",-86.509700,39.173400,-86.509700,39.173400,2,3,3,1,1,3,3,3,3,3,3,3,3,0,"","","Served by GO Express Travel; Bloomington Transit","www.goexpresstravel.com; www.bloomingtontransit.com/",1,1,14020,1,1,1,0,0,0,0,
"IN4740802",2621,"","","",,"","",2016-09-16,"150 N Rose St","Bloomington","IN","47408","Bloomington IN","Indiana University - Willkie Dorm",-86.510000,39.166100,-86.510000,39.166100,2,3,3,1,1,3,3,3,3,3,3,3,3,0,"","","Served by GO Express Travel; Bloomington Transit","www.goexpresstravel.com; www.bloomingtontransit.com/",1,1,14020,1,1,1,0,0,0,0,
"IN4740803",2622,"","","",,"","",2016-09-16,"1101 N Fee Ln","Bloomington","IN","47408","Bloomington IN","Indiana University - McNutt Dorm",-86.520000,39.176400,-86.520000,39.176400,2,3,3,1,1,3,3,3,3,3,3,3,3,0,"","","Served by GO Express Travel; Bloomington Transit","www.goexpresstravel.com; www.bloomingtontransit.com/",1,1,14020,1,1,1,0,0,0,0,
"IN4742101",2623,"","","",,"","",2016-09-16,"3200 John Williams Blvd","Bedford","IN","47421","Bedford IN","Wal-Mart Supercenter",-86.510800,38.868300,-86.510800,38.868300,2,3,3,3,1,3,3,3,3,3,3,3,3,0,"","","Served by Greyhound; Miller Transportation","www.greyhound.com; www.hoosierride.com",1,0,13260,2,1,1,0,0,0,0,
"IN4745201",2624,"","","",,"","",2016-09-16,"963 Maple St","Orleans","IN","47452","","",-86.452900,38.654400,-86.452900,38.654400,2,3,3,3,1,3,3,3,3,3,3,3,3,0,"","","Served by Greyhound; Miller Transportation","www.greyhound.com; www.hoosierride.com",1,0,,0,1,1,0,0,0,0,
"IN4745401",11246,"","","",,"","",2016-09-14,"735 N Gospel St","Paoli","IN","47454","","Wal-Mart",-86.466140,38.563984,-86.466140,38.563984,2,3,3,3,1,3,3,3,3,3,3,3,3,0,"","","Served by Greyhound; Miller Transportation","www.greyhound.com; www.hoosierride.com",1,0,,0,1,1,0,0,0,0,
"IN4750101",2626,"","","",,"","",2016-09-16,"1 Train Depot Station","Washington","IN","47501","Washington IN","",-87.172900,38.658700,-87.172900,38.658700,2,3,3,1,1,3,3,3,3,3,3,3,3,0,"","","Served by Greyhound; Miller Transportation","www.greyhound.com; www.hoosierride.com",1,1,47780,2,1,1,0,0,0,0,
"IN4754201",9158,"","","",,"","c957eb73-94ef-4887-94ee-42d75c286cfc",2016-07-05,"","Huntingburg","IN","47542","Jasper IN","Huntingburg",-86.946670,38.290500,-86.946670,38.290500,12,3,3,3,3,3,3,3,3,3,3,3,1,67,"Zagstar Huntingburg","zagster.com/huntingburg/","","",0,0,27540,2,1,0,0,0,0,1,
"IN4759101",10404,"","","",,"","",2016-09-14,"1101 n 2nd St","Vincennes","IN","47591","Vincennes IN","Vincennes University",-87.521570,38.685337,-87.521570,38.685337,2,3,3,3,1,3,3,3,3,3,3,3,3,0,"","","Served by Greyhound; Miller Transportation","www.greyhound.com; www.hoosierride.com",1,0,47180,2,1,1,0,0,0,0,
"IN4770801",2633,"","","",,"","",2016-09-16,"119 NW 6th St","Evansville","IN","47708","Evansville IN-KY","",-87.570000,37.973800,-87.570000,37.973800,2,3,3,1,1,3,3,3,3,3,3,0,3,0,"","","Served by Greyhound Lines; Miller Trailways; Evansville Transit","www.greyhound.com; www.hoosierride.com; www.evansvillegov.org/Index.aspx?page=1975",1,1,21780,1,1,1,0,0,0,0,
"IN4772501",2634,"EVV","","",,"","",2016-04-16,"7801 Bussing Dr","Evansville","IN","47725","Evansville IN-KY","Evansville Regional",-87.530630,38.037990,-87.530630,38.037990,1,3,3,0,0,3,3,3,3,3,3,1,3,0,"","www.evvairport.com","No scheduled ground transportation.","www.evansvillemets.com",1,0,21780,1,1,0,1,0,0,0,
"IN4784101",2635,"","","",,"","",2016-09-16,"750 Cherry St","Terre Haute","IN","47841","Terre Haute IN","",-87.107400,39.277500,-87.107400,39.277500,2,3,3,3,1,3,3,3,3,3,3,3,3,0,"","","Served by Greyhound; Miller Transportation; Terre Haute City Bus","www.greyhound.com; www.hoosierride.com; www.terrehaute.in.gov/departments/transit-department",1,0,45460,1,1,1,0,0,0,0,
"IN4790101",170,"","","LAF",,"","",2016-04-16,"200 N 2nd St","Lafayette","IN","47901","Lafayette-West Lafayette IN","The Depot",-86.895030,40.421090,-86.895030,40.421090,10,3,3,1,1,1,3,1,3,3,3,3,3,0,"","","Served by Amtrak; Greyhound; City Bus.","Connections from www.amtrak.com; www.greyhound.com; www.gocitybus.com",1,1,29200,1,2,1,0,1,0,0,
"IN4790102",170,"","","LAF",,"","",2016-09-16,"200 N 2nd St","Lafayette","IN","47901","Lafayette-West Lafayette IN","The Depot",-86.895030,40.421090,-86.895030,40.421090,2,3,3,1,1,1,3,1,3,3,3,3,3,0,"","","Served by Amtrak; Greyhound; Miller Transportation; City Bus.","Connections from www.amtrak.com; www.greyhound.com; www.hooserride.com; www.gocitybus.com",1,1,29200,1,2,1,0,1,0,0,
"IN4793301",2636,"","","CRF",,"","",2016-04-16,"Spring & Green Sts","Crawfordsville","IN","47933","Crawfordsville IN","Amtrak Station",-86.899380,40.044250,-86.899380,40.044250,10,3,3,3,3,3,3,1,3,3,3,3,3,0,"","","Served by Amtrak. Intercity bus service which is also Amtrak Thruway service operates from another location about 3 miles away.","www.amtrak.com; Greyhound system timetable 8/15/06.",1,0,18820,2,1,0,0,1,0,0,
"IN4797801",2637,"","","REN",,"","",2016-04-16,"619 N Cullen St","Rennselaer","IN","47978","Chicago-Naperville-Elgin IL-IN-WI","Amtrak Station",-87.154480,40.943040,-87.154480,40.943040,10,0,3,0,0,0,0,1,0,0,0,0,0,0,"","","Served by Amtrak only.","Amtrak station file.",1,0,16980,1,1,0,0,1,0,0,
"KS6604401",2638,"","","LRC",,"","",2016-04-16,"413 E 7th St","Lawrence","KS","66044","Lawrence KS","Amtrak Station",-95.231720,38.972220,-95.231720,38.972220,10,3,3,0,0,3,3,1,3,3,3,3,3,0,"","","Served by Amtrak only.","Connection information based on www.lawrencetransit.org",1,0,29940,1,1,0,0,1,0,0,
"KS6604402",2639,"","","",,"","",2016-09-16,"200 McDonald Dr","Lawrence","KS","66044","Lawrence KS","Holiday Inn Holidome",-95.257300,38.979900,-95.257300,38.979900,2,3,3,1,1,3,3,0,3,3,3,3,3,0,"","","Served by KCIRoadRunner and Lawrence Transit.","www.kciroadrunner.com; www.lawrencetransit.org",1,1,29940,1,1,1,0,0,0,0,
"KS6604403",10816,"","","",,"","",2016-09-14,"6 E 6th St","Lawrence","KS","66044","Lawrence KS","City Hall",-95.235930,38.973120,-95.235930,38.973120,2,3,3,0,1,3,3,0,3,3,3,3,3,0,"","","Served by Greyhound","www.greyhound.com",1,0,29940,1,1,1,0,0,0,0,
"KS6644101",2641,"","","",,"","",2016-09-16,"122 W Flinthills Blvd","Junction City","KS","66441","Junction City KS","Savers Outlet",-96.794000,39.028400,-96.794000,39.028400,2,3,3,3,1,3,3,3,3,3,3,3,3,0,"","","Served by Greyhound Lines.","www.greyhound.com",1,0,27920,2,1,1,0,0,0,0,
"KS6644102",10872,"","","",,"","",2016-09-14,"120 N East St","Junction City","KS","66441","Junction City KS","Holiday Inn Express",-96.816510,39.023098,-96.816510,39.023098,2,3,3,3,1,3,3,3,3,3,3,3,3,0,"","","Served by KCI Roadrunner","www.kciroadrunner.com",1,0,27920,2,1,1,0,0,0,0,
"KS6650201",2643,"MHK","","",,"","",2016-04-16,"5500 Ft Riley Blvd","Manhattan","KS","66502","Manhattan KS","Manhattan Regional",-96.670830,39.140970,-96.670830,39.140970,1,3,3,3,0,3,3,3,3,3,3,1,3,0,"","www.ci.manhattan.ks.us/Airport.asp","No scheduled ground transportation.","www.greyhound.com; www.amtrak.com; www.apta.com",1,0,31740,1,1,0,1,0,0,0,
"KS6650202",2644,"","","",,"","",2016-09-16,"530 Richards Dr","Manhattan","KS","66502","Manhattan KS","Clarion Hotel",-96.596400,39.169600,-96.596400,39.169600,2,3,3,3,1,3,3,3,3,3,3,0,3,0,"","","Served by KCIRoadRunner.","www.kciroadrunner.com",1,0,31740,1,1,1,0,0,0,0,
"KS6660301",2645,"","","",,"","",2016-09-16,"600 SE Quincy St","Topeka","KS","66603","Topeka KS","Barnwell Service Inc",-95.672000,39.051300,-95.672193,39.050537,2,3,3,1,1,3,3,0,3,3,3,0,1,0,"","www.socialbicycles.com","Served by Greyhound Lines as Amtrak Thruway; Topeka Metro bus","www.greyhound.com; www.topekametro.org",1,1,45820,1,2,1,0,0,0,1,
"KS6660302",2645,"","","",,"","hub_752",2016-07-05,"700-798 Southeast Quincy Street","Topeka","KS","66603","Topeka KS","Downtown - Topeka City Hall",-95.672387,39.049775,-95.672193,39.050537,12,3,3,1,1,3,3,0,3,3,3,0,1,34,"Topeka Metro Bikes","topekametrobikes.org/","Served by Greyhound Lines and Topeka Transit and Social Bicycles","",1,1,45820,1,2,1,0,0,0,1,
"KS6660303",9162,"","","",,"","hub_635",2016-07-05,"200-298 Northwest Crane Street","Topeka","KS","66603","Topeka KS","Topeka Metro Ryan Admin Building",-95.671262,39.060959,-95.671262,39.060959,12,3,3,0,0,3,3,0,3,3,3,0,1,34,"Topeka Metro Bikes","topekametrobikes.org/","","",0,0,45820,1,1,0,0,0,0,1,
"KS6660304",9163,"","","",,"","hub_650",2016-07-05,"421 Southwest Van Buren Street","Topeka","KS","66603","Topeka KS","YMCA Downtown",-95.675338,39.054974,-95.675338,39.054974,12,3,3,0,0,3,3,0,3,3,3,0,1,34,"Topeka Metro Bikes","topekametrobikes.org/","","",0,0,45820,1,1,0,0,0,0,1,
"KS6660305",9164,"","","",,"","hub_744",2016-07-05,"716 South Kansas Avenue","Topeka","KS","66603","Topeka KS","Downtown - 712 S Kansas Ave",-95.674020,39.049602,-95.674020,39.049602,12,3,3,2,0,3,3,0,3,3,3,0,1,34,"Topeka Metro Bikes","topekametrobikes.org/","","",0,0,45820,1,1,0,0,0,0,1,
"KS6660306",9165,"","","",,"","hub_745",2016-07-05,"611 South Kansas Avenue","Topeka","KS","66603","Topeka KS","Downtown - Visit Topeka Inc. - 618 S Kansas Ave",-95.673613,39.050996,-95.673613,39.050996,12,3,3,2,2,3,3,0,3,3,3,0,1,34,"Topeka Metro Bikes","topekametrobikes.org/","","",0,0,45820,1,1,0,0,0,0,1,
"KS6660307",9166,"","","",,"","hub_748",2016-07-05,"Crosswalk on Kansas (Between 4th & 5th)","Topeka","KS","66603","Topeka KS","Downtown - Topeka Community Cycle Project - 423 S Kansas Ave",-95.672585,39.053740,-95.672585,39.053740,12,3,3,1,0,3,3,0,3,3,3,0,1,34,"Topeka Metro Bikes","topekametrobikes.org/","","",0,1,45820,1,2,1,0,0,0,1,
"KS6660308",9167,"","","",,"","hub_801",2016-07-05,"700-740 Southwest Harrison Street","Topeka","KS","66603","Topeka KS","Downtown - KDOT - 7th and Harrison",-95.678257,39.050848,-95.678257,39.050848,12,3,3,2,0,3,3,0,3,3,3,0,1,34,"Topeka Metro Bikes","topekametrobikes.org/","","",0,0,45820,1,1,0,0,0,0,1,
"KS6660309",9168,"","","",,"","hub_879",2016-07-05,"100-112 Southeast 7th Street","Topeka","KS","66603","Topeka KS","Downtown - Capitol Federal - 7th & Kansas",-95.673625,39.050172,-95.673625,39.050172,12,3,3,2,0,3,3,0,3,3,3,0,1,34,"Topeka Metro Bikes","topekametrobikes.org/","","",0,0,45820,1,1,0,0,0,0,1,
"KS6660310",9169,"","","",,"","hub_884",2016-07-05,"201-299 Southwest 5th Street","Topeka","KS","66603","Topeka KS","Downtown - TILRC - railing along 5th at Jackson",-95.674505,39.053556,-95.674505,39.053556,12,3,3,2,0,3,3,0,3,3,3,0,1,34,"Topeka Metro Bikes","topekametrobikes.org/","","",0,0,45820,1,1,0,0,0,0,1,
"KS6660311",9170,"","","",,"","hub_972",2016-07-05,"200 Southeast 7th Street","Topeka","KS","66603","Topeka KS","Downtown - Shawnee County Courthouse",-95.671603,39.049983,-95.671603,39.049983,12,3,3,2,0,3,3,0,3,3,3,0,1,34,"Topeka Metro Bikes","topekametrobikes.org/","","",0,0,45820,1,1,0,0,0,0,1,
"KS6660401",9171,"","","",,"","hub_634",2016-07-05,"Southwest 19th Street  Washburn University","Topeka","KS","66604","Topeka KS","Washburn University - Henderson-Mabee",-95.702721,39.033764,-95.702721,39.033764,12,3,3,0,0,3,3,0,3,3,3,0,1,34,"Topeka Metro Bikes","topekametrobikes.org/","","",0,0,45820,1,1,0,0,0,0,1,
"KS6660402",9172,"","","",,"","hub_640",2016-07-05,"1515 Southwest 10th Avenue","Topeka","KS","66604","Topeka KS","Topeka and Shawnee County Public Library",-95.697008,39.050347,-95.697008,39.050347,12,3,3,1,0,3,3,0,3,3,3,0,1,34,"Topeka Metro Bikes","topekametrobikes.org/","","",0,1,45820,1,2,1,0,0,0,1,
"KS6660403",9173,"","","",,"","hub_643",2016-07-05,"1691-1699 Southwest Washburn Avenue","Topeka","KS","66604","Topeka KS","College Hill - PT's Coffee",-95.697001,39.037132,-95.697001,39.037132,12,3,3,0,0,3,3,0,3,3,3,0,1,34,"Topeka Metro Bikes","topekametrobikes.org/","","",0,0,45820,1,1,0,0,0,0,1,
"KS6660404",9174,"","","",,"","hub_644",2016-07-05,"1401-1499 Southwest 16th Street","Topeka","KS","66604","Topeka KS","College Hill - Burger Stand",-95.696255,39.038813,-95.696255,39.038813,12,3,3,0,0,3,3,0,3,3,3,0,1,34,"Topeka Metro Bikes","topekametrobikes.org/","","",0,0,45820,1,1,0,0,0,0,1,
"KS6660405",9175,"","","",,"","hub_646",2016-07-05,"4117 Southwest Huntoon Street","Topeka","KS","66604","Topeka KS","Annie's Place",-95.726896,39.043040,-95.726896,39.043040,12,3,3,2,0,3,3,0,3,3,3,0,1,34,"Topeka Metro Bikes","topekametrobikes.org/","","",0,0,45820,1,1,0,0,0,0,1,
"KS6660406",9176,"","","",,"","hub_648",2016-07-05,"1119 Southwest 10th Avenue","Topeka","KS","66604","Topeka KS","Doorstep Inc.",-95.691326,39.049691,-95.691326,39.049691,12,3,3,0,0,3,3,0,3,3,3,0,1,34,"Topeka Metro Bikes","topekametrobikes.org/","","",0,0,45820,1,1,0,0,0,0,1,
"KS6660407",9177,"","","",,"","hub_652",2016-07-05,"1939 Southwest Fairmont Road","Topeka","KS","66604","Topeka KS","Topeka West High School",-95.745976,39.032048,-95.745976,39.032048,12,3,3,2,0,3,3,0,3,3,3,0,1,34,"Topeka Metro Bikes","topekametrobikes.org/","","",0,0,45820,1,1,0,0,0,0,1,
"KS6660408",9178,"","","",,"","hub_656",2016-07-05,"1636-1638 Southwest Wanamaker Road","Topeka","KS","66604","Topeka KS","Wanamaker & Westport",-95.761699,39.039629,-95.761699,39.039629,12,3,3,1,0,3,3,0,3,3,3,0,1,34,"Topeka Metro Bikes","topekametrobikes.org/","","",0,1,45820,1,2,1,0,0,0,1,
"KS6660409",9179,"","","",,"","hub_672",2016-07-05,"1781 Southwest Wanamaker Road  West Ridge Mall","Topeka","KS","66604","Topeka KS","Westridge Mall NW entrance",-95.767023,39.033741,-95.767023,39.033741,12,3,3,0,0,3,3,0,3,3,3,0,1,34,"Topeka Metro Bikes","topekametrobikes.org/","","",0,0,45820,1,1,0,0,0,0,1,
"KS6660410",9180,"","","",,"","hub_710",2016-07-05,"1801 Southwest Wanamaker Road  West Ridge Mall","Topeka","KS","66604","Topeka KS","West Ridge Mall SW entrance",-95.766900,39.031794,-95.766900,39.031794,12,3,3,2,0,3,3,0,3,3,3,0,1,34,"Topeka Metro Bikes","topekametrobikes.org/","","",0,0,45820,1,1,0,0,0,0,1,
"KS6660411",9181,"","","",,"","hub_711",2016-07-05,"6000-6046 Southwest 21st Street","Topeka","KS","66604","Topeka KS","Bus Shelter at West Ridge Mall",-95.762979,39.029270,-95.762979,39.029270,12,3,3,2,0,3,3,0,3,3,3,0,1,34,"Topeka Metro Bikes","topekametrobikes.org/","","",0,0,45820,1,1,0,0,0,0,1,
"KS6660412",9182,"","","",,"","hub_714",2016-07-05,"1500 Southwest Arrowhead Road","Topeka","KS","66604","Topeka KS","KS Corp Commission",-95.756084,39.040635,-95.756084,39.040635,12,3,3,0,0,3,3,0,3,3,3,0,1,34,"Topeka Metro Bikes","topekametrobikes.org/","","",0,0,45820,1,1,0,0,0,0,1,
"KS6660413",9183,"","","",,"","hub_736",2016-07-05,"1737 Southwest Macvicar Avenue","Topeka","KS","66604","Topeka KS","Washburn University - Plass Street Station",-95.704822,39.035284,-95.704822,39.035284,12,3,3,2,0,3,3,0,3,3,3,0,1,34,"Topeka Metro Bikes","topekametrobikes.org/","","",0,0,45820,1,1,0,0,0,0,1,
"KS6660414",9184,"","","",,"","hub_753",2016-07-05,"4015 Southwest 10th Avenue  Flemming Place Shopping Center","Topeka","KS","66604","Topeka KS","Dillons Gage / Fleming Place",-95.727028,39.050308,-95.727028,39.050308,12,3,3,0,0,3,3,0,3,3,3,0,1,34,"Topeka Metro Bikes","topekametrobikes.org/","","",0,0,45820,1,1,0,0,0,0,1,
"KS6660415",9185,"","","",,"","hub_761",2016-07-05,"1989 Southwest College Avenue Washburn University","Topeka","KS","66604","Topeka KS","Washburn University - Morgan Hall - South",-95.701174,39.035527,-95.701174,39.035527,12,3,3,0,0,3,3,0,3,3,3,0,1,34,"Topeka Metro Bikes","topekametrobikes.org/","","",0,0,45820,1,1,0,0,0,0,1,
"KS6660416",9186,"","","",,"","hub_762",2016-07-05,"1800-1826 Southwest Mulvane Street Washburn University","Topeka","KS","66604","Topeka KS","Washburn University - Lee Arena  - NE",-95.698579,39.034234,-95.698579,39.034234,12,3,3,0,0,3,3,0,3,3,3,0,1,34,"Topeka Metro Bikes","topekametrobikes.org/","","",0,0,45820,1,1,0,0,0,0,1,
"KS6660417",9187,"","","",,"","hub_828",2016-07-05,"2001 Southwest Jewell Avenue Washburn University","Topeka","KS","66604","Topeka KS","Washburn University Village",-95.704182,39.031655,-95.704182,39.031655,12,3,3,0,0,3,3,0,3,3,3,0,1,34,"Topeka Metro Bikes","topekametrobikes.org/","","",0,0,45820,1,1,0,0,0,0,1,
"KS6660418",9188,"","","",,"","hub_829",2016-07-05,"Hidden Valley subdivision","Topeka","KS","66604","Topeka KS","Westridge Mall north entrance",-95.765389,39.033991,-95.765389,39.033991,12,3,3,2,0,3,3,0,3,3,3,0,1,34,"Topeka Metro Bikes","topekametrobikes.org/","","",0,0,45820,1,1,0,0,0,0,1,
"KS6660419",9189,"","","",,"","hub_850",2016-07-05,"3665-3699 Southwest 10th Avenue","Topeka","KS","66604","Topeka KS","Bus Shelter 10th & Parkview",-95.722236,39.051168,-95.722236,39.051168,12,3,3,1,0,3,3,0,3,3,3,0,1,34,"Topeka Metro Bikes","topekametrobikes.org/","","",0,1,45820,1,2,1,0,0,0,1,
"KS6660420",9190,"","","",,"","hub_871",2016-07-05,"Southwest Durow Road Washburn University","Topeka","KS","66604","Topeka KS","Washburn University - SRWC",-95.701009,39.032513,-95.701009,39.032513,12,3,3,0,0,3,3,0,3,3,3,0,1,34,"Topeka Metro Bikes","topekametrobikes.org/","","",0,0,45820,1,1,0,0,0,0,1,
"KS6660421",9191,"","","",,"","hub_872",2016-07-05,"1634 Southwest Jewell Avenue","Topeka","KS","66604","Topeka KS","Washburn University - Memorial Union",-95.702865,39.035480,-95.702865,39.035480,12,3,3,2,0,3,3,0,3,3,3,0,1,34,"Topeka Metro Bikes","topekametrobikes.org/","","",0,0,45820,1,1,0,0,0,0,1,
"KS6660422",9192,"","","",,"","hub_873",2016-07-05,"1992-1996 Southwest College Avenue Washburn University","Topeka","KS","66604","Topeka KS","Washburn University - Lee Arena - NW",-95.699484,39.034265,-95.699484,39.034265,12,3,3,0,0,3,3,0,3,3,3,0,1,34,"Topeka Metro Bikes","topekametrobikes.org/","","",0,0,45820,1,1,0,0,0,0,1,
"KS6660423",9193,"","","",,"","hub_874",2016-07-05,"1648 Southwest 18th Street Washburn University","Topeka","KS","66604","Topeka KS","Washburn University - Bennett Computer Center and Morgan Hal",-95.700131,39.036088,-95.700131,39.036088,12,3,3,0,0,3,3,0,3,3,3,0,1,34,"Topeka Metro Bikes","topekametrobikes.org/","","",0,0,45820,1,1,0,0,0,0,1,
"KS6660424",9194,"","","",,"","hub_875",2016-07-05,"Southwest 19th Street Washburn University","Topeka","KS","66604","Topeka KS","Washburn University - Art Building",-95.701688,39.032498,-95.701688,39.032498,12,3,3,0,0,3,3,0,3,3,3,0,1,34,"Topeka Metro Bikes","topekametrobikes.org/","","",0,0,45820,1,1,0,0,0,0,1,
